15826,14417697,disjuncture state of being disconnected
15827,14414294,separation the state of lacking unity
15828,1134699,screwup the complete mismanagement or mishandling of a situation a typical bureaucratic screwup
15829,10425946,philosopher a wise person who is calm and rational someone who lives a life of reason with equanimity
15830,3062461,codeine derivative of opium used as an antitussive to relieve coughing and an analgesic to relieve pain
15831,9750524,trojan a native of ancient Troy
15832,12517820,genus codariocalyx used in some classifications for plants usually included in genus Desmodium
15833,12518013,telegraph plant erect tropical Asian shrub whose small lateral leaflets rotate on their axes and jerk up and down under the influence of sunshine
15834,3671668,product line a particular kind of product or merchandise a nice line of shoes
15835,4455442,top of the line the best most expensive in a given line of merchandise
15836,6072476,lepidoptery the branch of entomology dealing with Lepidoptera
15837,10254761,lepidopterologist an entomologist who specializes in the collection and study of butterflies and moths
15838,3879705,pallette one of the rounded armor plates at the armpits of a suit of armor
15839,2179518,sound cause to sound sound the bell sound a certain note
15840,2479323,supply circulate or distribute or equip with issue a new uniform to the children supply blankets for the beds
15841,372226,buildup the act of building up an accumulation I envied his rapid buildup of assets a military buildup in preparation for the invasion
15842,372013,accumulation the act of accumulating
15843,10461424,power one possessing or exercising power or influence or authority the mysterious presence of an evil power may the force be with you the forces of evil
15844,13913849,ramification a part of a forked or branching shape he broke off one of the branches
15845,10218043,ivy leaguer a student or graduate at an Ivy League school
15846,11468172,induction an electrical phenomenon whereby an electromotive force EMF is generated in a closed circuit by a change in the flow of current
15847,1737417,induct  produce electric current by electrostatic or magnetic processes
15848,1186192,affirmation a judgment by a higher court that the judgment of a lower court was correct and should stand
15849,3693973,lower berth the lower of two berths
15850,2992795,sellotape transparent or semitransparent adhesive tape trade names Scotch tape and Sellotape used for sealing or attaching or mending
15851,2680337,adhesive tape tape coated with adhesive
15852,2038010,lobipes a genus of Phalaropidae
15853,8967484,republic of mauritius a parliamentary state on the island of Mauritius
15854,7387509,noise sound of any kind especially unintelligible or dissonant sound he enjoyed the street noises they heard indistinct noises of people talking during the firework display that ended the gala the noise reached  decibels
15855,7345593,wave physics a movement up and down or back and forth
15856,7262704,turn signal a blinking light on a motor vehicle that indicates the direction in which the vehicle is about to turn
15857,2159890,winkle gleam or glow intermittently The lights were flashing
15858,6088995,organic chemistry the chemistry of compounds containing carbon originally defined as the chemistry of substances produced by living organisms but now extended to substances synthesized artificially
15859,1045073,snort indicate contempt by breathing noisily and forcefully through the nose she snorted her disapproval of the proposed bridegroom
15860,5354744,temporal artery any of the three arteries on either side of the brain supplying the cortex of the temporal lobe
15861,5341206,cerebral artery any of the arteries supplying blood to the cerebral cortex
15862,6523,snort make a snorting sound by exhaling hard The critic snorted contemptuously
15863,11962853,genus elephantopus perennial American herb
15864,12468081,genus trillium deciduous perennial herbs sometimes placed in family Liliaceae
15865,12468243,wood lily any liliaceous plant of the genus Trillium having a whorl of three leaves at the top of the stem with a single threepetaled flower
15866,1068380,traverse deny formally an allegation of fact by the opposing party in a legal suit
15867,1198750,denial a defendants answer or plea denying the truth of the charges against him he gave evidence for the defense
15868,8679369,watershed a ridge of land that separates two adjacent river systems
15869,7384898,sibilation a fricative sound especially as an expression of disapproval the performers could not be heard over the hissing of the audience
15870,8541288,glade a tract of land with few or no trees in the middle of a wooded area
15871,886978,vow dedicate to a deity by a vow
15872,13562862,succession ecology the gradual and orderly process of change in an ecosystem brought about by the progressive replacement of one community by another until a stable climax is established
15873,7187996,mendicancy a solicitation for money or food especially in the street by an apparently penniless person
15874,782057,tap make a solicitation or entreaty for something request urgently or persistently Henry IV solicited the Pope for a divorce My neighbor keeps soliciting money for different charities
15875,12013035,vipers grass perennial south European herb having narrow entire leaves and solitary yellow flower heads and long black edible roots shaped like carrots
15876,7735294,scorzonera long black salsify
15877,5971086,determinism philosophy a philosophical theory holding that all events are inevitable consequences of antecedent sufficient causes often understood as denying the possibility of free will
15878,14574846,condemnation the condition of being strongly disapproved of he deserved nothing but condemnation
15879,10612803,sloucher a person who slouches someone with a drooping carriage
15880,2010144,genus bubulcus small white egrets
15881,2639606,waste ones time be lazy or idle Her son is just bumming around all day
15882,7129602,suspiration an utterance made by exhaling audibly
15883,13271320,endowment fund the capital that provides income for an institution
15884,13495873,ignition the process of initiating combustion or catching fire
15885,1390210,embower enclose in a bower
15886,7488875,sensualness desire for sensual pleasures
15887,3076708,trade good articles of commerce
15888,7889814,bitter English term for a dry sharptasting ale with strong flavor of hops usually on draft
15889,13429780,amelogenesis the developmental process of forming tooth enamel
15890,2279127,inachis a genus of Nymphalidae
15891,2279257,peacock butterfly European butterfly having reddishbrown wings each marked with a purple eyespot
15892,5331653,tear gland any of the glands in the eyes that secrete tears
15893,5967097,reformism a doctrine of reform
15894,8235828,service club a club of professional or business people organized for their coordination and active in public services
15895,8674970,lot a parcel of land having fixed boundaries he bought a lot on the lake
15896,8057633,common carrier a person or firm in the business of transporting people or goods or messages
15897,6143154,social science the branch of science that studies society and the relationships of individual within a society
15898,10619642,social scientist someone expert in the study of human society and its personal relationships
15899,9020440,kyrgyzstan a landlocked republic in west central Asia bordering on northwestern China formerly an Asian soviet but became independent in 
15900,2166986,family carabidae ground beetles
15901,2427103,set up set up or found She set up a literacy program
15902,5540513,cranium the part of the skull that encloses the brain
15903,5282000,temporal bone a thick bone forming the side of the human cranium and encasing the inner ear
15904,2410393,thick not thin of a specific thickness or of relatively great extent from one surface to the opposite usually in the smallest of the three solid dimensions an inch thick a thick board a thick sandwich spread a thick layer of butter thick coating of dust thick warm blankets
15905,2560548,wide having great or a certain extent from one side to the other wide roads a wide necktie wide margins three feet wide a river two miles broad broad shoulders a broad river
15906,1100145,win be the winner in a contest or competition be victorious He won the Gold Medal in skating Our home team won Win the game
15907,13259917,winnings something won especially money
15908,3244388,private road a road leading up to a private house they parked in the driveway
15909,12047586,genus brassia genus of tropical American epiphytic orchids having striking axillary racemes of yellow to green spiderlike flowers with long slender sepals and warty lips spider orchids
15910,12223160,stenocarpus salignus tree or tall shrub with shiny leaves and umbels of fragrant creamywhite flowers yields hard heavy reddish wood
15911,6795746,token an individual instance of a type of symbol the word`error contains three tokens of `r
15912,1733829,trumpet play or blow on the trumpet
15913,1726172,play perform music on a musical instrument He plays the flute Can you play on this old recorder
15914,1764800,tranquillize make calm or still quiet the dragons of worry and fear
15915,12771390,kaki small deciduous Asiatic tree bearing large red or orange edible astringent fruit
15916,12771192,persimmon tree any of several tropical trees of the genus Diospyros
15917,9608520,behaviourist a psychologist who subscribes to behaviorism
15918,7118002,nasalization the act of nasalizing the utterance of sounds modulated by the nasal resonators
15919,1752025,fret carve a pattern into
15920,3396311,key pattern an ornamental pattern consisting of repeated vertical and horizontal lines often in relief there was a simple fret at the top of the walls
15921,7860805,batter a liquid or semiliquid mixture
15922,7528807,intoxication excitement and elation beyond the bounds of sobriety the intoxication of wealth and power
15923,137940,repercuss cause repercussions have an unwanted effect
15924,11416722,reverberation a remote or indirect consequence of some action his declaration had unforeseen repercussions reverberations of the market crash were felt years later
15925,2577755,decoy lure or entrap with or as if with a decoy
15926,12779437,sarracenia pitcher plants
15927,9782167,souse a person who drinks alcohol to excess habitually
15928,13992514,liberty immunity from arbitrary exercise of authority political independence
15929,2091689,step walk a short distance to a specified place or in a specified manner step over to the blackboard
15930,11835568,spinacia oleracea southwestern Asian plant widely cultivated for its succulent edible dark green leaves
15931,1013856,topicalize emphasize by putting heavy stress on or by moving to the front of the sentence Speakers topicalize more often than they realize The object of the sentence is topicalized in what linguists call `Yiddish Movement
15932,6172789,linguistics the scientific study of language
15933,341184,give occur what gives
15934,10205985,source a person who supplies information
15935,14526635,zeitgeist the spirit of the time the spirit characteristic of an age or generation
15936,6268784,feature article a special or prominent article in a newspaper or magazine they ran a feature on retirement planning
15937,2631659,sport wear or display in an ostentatious or proud manner she was sporting a new hat
15938,4133211,sampler a piece of embroidery demonstrating skill with various stitches
15939,13421832,budget a sum of money allocated for a particular purpose the laboratory runs on a budget of a million a year
15940,13358549,monetary fund a reserve of money set aside for some purpose
15941,15003969,remover a solvent that removes a substance usually from a surface paint remover rust remover hair remover
15942,11236317,william pitt English statesman who brought the Seven Years War to an end 
15943,565809,undercut sports a stroke that puts reverse spin on the ball cuts do not bother a good tennis player
15944,504975,ludo a simple board game in which players move counters according to the throw of dice
15945,502415,board game a game played on a specially designed board
15946,9203217,araxes a river that rises in northeastern Turkey near the source of the Euphrates and flows generally eastward through Armenia to the Caspian Sea ancient name was Araxes
15947,12300441,order oleales coextensive with the family Oleaceae in some classifications included in the order Gentianales
15948,8975617,kashmir an area in southwestern Asia whose sovereignty is disputed between Pakistan and India
15949,1032040,service the act of public worship following prescribed rules the Sunday service
15950,7190290,supplication a prayer asking Gods help as part of a religious service
15951,1722828,pterosauria extinct flying reptiles pterosaurs
15952,1723259,pterodactylidae a reptile family in the order Pterosauria
15953,203213,pervert change the inherent purpose or function of something Dont abuse the system The director of the factory misused the funds intended for the health care of his workers
15954,815686,respond react verbally She didnt want to answer answer the question We answered that we would accept the invitation
15955,12129738,ribbon grass perennial grass of marshy meadows and ditches having broad leaves Europe and North America
15956,14973585,pantothenic acid a vitamin of the vitamin B complex that performs an important role in the oxidation of fats and carbohydrates and certain amino acids occurs in many foods
15957,15004501,residue matter that remains after something has been removed
15958,1467986,urochordata tunicates
15959,2688623,cereal made of grain or relating to grain or the plants that produce it a cereal beverage cereal grasses
15960,2243567,rough causing or characterized by jolts and irregular movements a rough ride
15961,13193269,fragrant wood fern fern or northern Eurasia and North America having fragrant fronds
15962,13193642,woodfern any of various ferns of the genus Dryopteris
15963,702969,preordain foreordain or determine beforehand
15964,7330666,predestination previous determination as if by destiny or fate
15965,808671,chicane raise trivial objections
15966,10360747,noncommissioned officer a military officer appointed from enlisted personnel
15967,9356639,mobile river a river in southwestern Alabama flows into Mobile Bay
15968,9756195,abhorrer a signer of a  address to Charles II in which those who petitioned for the reconvening of parliament were condemned and abhorred
15969,1951721,family akeridae bubble shells
15970,459114,vinify convert a juice into wine by fermentation vinify grape juice
15971,1970502,genus argonauta type genus of the family Argonautidae paper nautilus
15972,1344903,clinch secure or fasten by flattening the ends of nails or bolts The girder was clinched into the wall
15973,4270891,spear a long pointed rod used as a tool or weapon
15974,4271371,spearpoint the head and sharpened point of a spear
15975,2590495,sparid fish spinyfinned food fishes of warm waters having welldeveloped teeth
15976,2396796,babyrousa babyrussa Indonesian wild pig with enormous curved canine teeth
15977,2395003,swine stoutbodied shortlegged omnivorous animals
15978,14107374,stricture abnormal narrowing of a bodily canal or passageway
15979,9013353,riga a port city on the Gulf of Riga that is the capital and largest city of Latvia formerly a member of the Hanseatic League
15980,6389230,erasure a surface area where something has been erased another word had been written over the erasure
15981,9722399,mauritanian a native or inhabitant of Mauritania
15982,5511061,urinary tract the organs and tubes involved in the production and excretion of urine
15983,9882007,man of affairs a person engaged in commercial or industrial business especially an owner or executive
15984,451838,fill up become full The pool slowly filled with water The theater filled up slowly
15985,460900,stay stop or halt Please stay the bloodshed
15986,440286,retard slow the growth or development of The brain damage will retard the childs language development
15987,1714208,perform give a performance of something Horowitz is performing at Carnegie Hall tonight We performed a popular Gilbert and Sullivan opera
15988,385266,breaking away the act of breaking away or withdrawing from there was a breakaway by the discontented members a breaking away from family and neighborhood
15989,2535457,splinter withdraw from an organization or communion After the break up of the Soviet Union
15990,115036,haulage the act of drawing or hauling something the haul up the hill went very slowly
15991,2690384,straddle range or extend over occupy a certain area The plants straddle the entire state
15992,2620587,represent form or compose This money is my only income The stone wall was the backdrop for the performance These constitute my entire belonging The children made up the chorus This sum represents my entire income for a year These few men comprise his entire army
15993,7386920,muttering a low continuous indistinct sound often accompanied by movement of the lips without the production of articulate speech
15994,10560352,schoolteacher a teacher in a school below the college level
15995,10694258,teacher a person whose occupation is teaching
15996,5978159,invocation calling up a spirit or devil
15997,4552348,warplane an aircraft designed and used for combat
15998,11949707,genus chaenactis genus of flowering herbs of western United States
15999,3975035,pointed arch an arch with a pointed apex characteristic of Gothic architecture
16000,2733524,arch architecture a masonry construction usually curved for spanning an opening and supporting the weight above it
16001,2653497,queen triggerfish tropical Atlantic fish
16002,120202,spring a light
16003,7046737,larghetto music a composition or passage played in a slow tempo slightly faster than largo but slower than adagio
16004,13996061,liberty personal freedom from servitude or confinement or oppression
16005,13991823,freedom the condition of being free the power to act or speak or think without externally imposed restraints
16006,5960464,dogma a doctrine or code of beliefs accepted as authoritative he believed all the Marxist dogma
16007,14991712,plant substance material derived from plants
16008,1719914,therapsid probably warmblooded considered direct ancestor of mammals
16009,1719403,synapsid reptile extinct reptile having a single pair of lateral temporal openings in the skull
16010,7468534,swimming meet a swimming competition between two or more teams
16011,7467846,sports meeting a meeting at which a number of athletic contests are held
16012,13543231,psychogenesis the development in the life of an individual of some disorder that is caused by psychological rather than physiological factors
16013,217700,submerge fill or cover completely
16014,11889473,iberis Old World herbs and subshrubs candytuft
16015,11603045,genus encephalartos genus of arborescent African cycads sometimes classified in family Cycadaceae
16016,118523,continue exist over a prolonged period of time The bad weather continued for two more weeks
16017,1238640,strike hard deliver a sharp blow or push He knocked the glass clear across the room
16018,9170788,libyan desert the northeastern part of the Sahara Desert in Libya and Egypt and Sudan
16019,7177437,accommodation a settlement of differences they reached an accommodation with Japan
16020,955148,mean mean or intend to express or convey You never understand what I mean what do his words intend
16021,1570744,scrag wring the neck of The man choked his opponent
16022,6720371,libel a false and malicious publication printed for the purpose of defaming a living person
16023,847683,libel print slanderous statements against The newspaper was accused of libeling him
16024,1016201,pickup the act or process of picking up or collecting from various places garbage pickup is on Mondays and Thursdays
16025,2287041,pick up buy casually or spontaneously I picked up some food for a snack
16026,5783940,synthetic thinking the combination of ideas into a complex whole
16027,10687231,synthesizer an intellectual who synthesizes or uses synthetic methods
16028,6351202,writing system a method of representing the sounds of a language by written or printed symbols
16029,3854815,pipework the flues and stops on a pipe organ
16030,4586932,wind instrument a musical instrument in which the sound is produced by an enclosed column of air that is moved by the breath
16031,5074057,straightness freedom from crooks or curves or bends or angles
16032,9095023,old colony a state in New England one of the original  colonies
16033,9219078,berkshires a low mountain range in western Massachusetts a resort area
16034,902289,prologuize write or speak a prologue
16035,7009421,prologue an introduction to a play
16036,11790239,orontium one species of aquatic plant golden club
16037,11790390,orontium aquaticum aquatic plant of the southeastern United States having bluegreen leaves and a spadix resembling a club covered with tiny yellow flowers
16038,11749112,granadillo West Indian tree yielding a fine grade of green ebony
16039,13572860,vascularization the organic process whereby body tissue becomes vascular and develops capillaries
16040,2325042,transfuse impart gradually Her presence instilled faith into the children transfuse love of music into the students
16041,2324478,lend bestow a quality on Her presence lends a certain cachet to the company The music added a lot to the play She brings a special atmosphere to our meetings This adds a light note to the program
16042,15260964,reign a period during which something or somebody is dominant or powerful he was helpless under the reign of his egotism
16043,1542252,molecular relating to simple or elementary organization proceed by more and more detailed analysis to the molecular facts of perceptionGA Miller
16044,7152752,watchword a slogan used to rally support for a cause a cry to arms our watchword will be `democracy
16045,7152259,slogan a favorite saying of a sect or political group
16046,1031109,post mark or expose as infamous She was branded a loose woman
16047,2439732,steer be a guiding or motivating force or drive The teacher steered the gifted students towards the more challenging courses
16048,2439501,direct be in charge of
16049,2583211,family characidae tropical freshwater fishes of Africa and South America and Central America
16050,2583567,characin fish any freshwater fish of the family Characinidae
16051,11241854,pompey the great Roman general and statesman who quarrelled with Caesar and fled to Egypt where he was murdered  BC
16052,4650201,sense of humour the trait of appreciating and being able to express the humorous she didnt appreciate my humor you cant survive in the army without a sense of humor
16053,439588,stupid lacking or marked by lack of intellectual acuity
16054,5645597,stupidity a poor ability to understand or to profit from experience
16055,2179154,trump produce a sound as if from a trumpet
16056,5556204,spare tire excess fat around the waistline
16057,4214871,sideline an auxiliary line of merchandise
16058,3336575,filament a thin wire usually tungsten that is heated white hot by the passage of an electric current
16059,11553240,perennial botany a plant lasting for three seasons or more
16060,8053260,pontificate the government of the Roman Catholic Church
16061,12009047,rudbeckia laciniata hortensia very tall branching herb with showy muchdoubled yellow flower heads
16062,4770211,unregularity not characterized by a fixed principle or rate at irregular intervals
16063,13724350,dkg  grams
16064,12238306,ledum evergreen shrubs of north temperate regions
16065,858377,snooze sleeping for a short period of time usually not in bed
16066,15498,nap take a siesta She naps everyday after lunch for an hour
16067,7487063,pining a feeling of deep longing
16068,1805684,yen have a desire for something or someone who is not present She ached for a cigarette I am pining for my lover
16069,288563,retouch give retouches to hair retouch the roots
16070,1498498,middle put in the middle
16071,1072072,enjoyment act of receiving pleasure from something
16072,133978,sensualize debase through carnal gratification
16073,9953965,conferee a member of a conference
16074,15145782,anal stage psychoanalysis the second sexual and social stage of a childs development during which bowel control is learned
16075,9839167,bargainer negotiator of the terms of a transaction he is a hard bargainer
16076,10729175,trier one as a judge who examines and settles a case
16077,3098140,panel electrical device consisting of a flat insulated surface that contains switches and dials and meters for controlling other electrical devices he checked the instrument panel suddenly the board lit up like a Christmas tree
16078,3269401,electrical device a device that produces or is powered by electricity
16079,12475774,tacca pinnatifida perennial herb of East Indies to Polynesia and Australia cultivated for its large edible root yielding Otaheite arrowroot starch
16080,77419,acquisition the act of contracting or assuming or acquiring possession of something the acquisition of wealth the acquisition of one company by another
16081,13618629,fluidram a unit of capacity or volume in the apothecary system equal to one eighth of a fluid ounce
16082,13615235,united states liquid unit a liquid unit officially adopted in the United States Customary System
16083,1478423,close bar access to Due to the accident
16084,1248597,shave touch the surface of lightly His back shaved the counter in passing
16085,12806015,ribes uvacrispa spiny Eurasian shrub having greenish purpletinged flowers and ovoid yellowgreen or redpurple berries
16086,2052639,genus fregata type genus of the Fregatidae
16087,9714952,irish person a native or inhabitant of Ireland
16088,1625666,laminate create laminate by bonding sheets of material with a bonding material
16089,7421316,equipment failure a cessation of normal operation there was a power breakdown
16090,7317764,failure an event that does not accomplish its intended purpose the surprise party was a complete failure
16091,8785958,dipylon gate a gateway to the west of ancient Athens near which a distinctive style of pottery has been found
16092,13089902,glochidium a barbed spine or bristle often tufted on cacti
16093,13089631,thorn a small sharppointed tip resembling a spike on a stem or leaf
16094,2701445,sleep be able to accommodate for sleeping This tent sleeps six people
16095,2732798,hold have room for hold without crowding This hotel can accommodate  guests The theater admits  people The auditorium cant hold more than  people
16096,4178329,seven wonders of the world impressive monuments created in the ancient world that were regarded with awe
16097,4877421,dedication complete and wholehearted fidelity
16098,7890617,kvass fermented beverage resembling beer but made from rye or barley
16099,2519494,attitudinize assume certain affected attitudes
16100,11084895,jimenez de cisneros prelate who was the confessor of Isabella I and who was later appointed Grand Inquisitor 
16101,2785648,patch a piece of soft material that covers and protects an injured part of the body
16102,3430091,gauze bandage medicine bleached cotton cloth of plain weave used for bandages and dressings
16103,12033939,genus zinnia genus of annual or perennial plants of tropical America having solitary heads of brightly colored flowers
16104,13077033,mould a fungus that produces a superficial growth on various kinds of damp or decaying organic matter
16105,210738,mold become moldy spoil due to humidity The furniture molded in the old house
16106,754942,demand request urgently and forcefully The victims family is demanding compensation The boss demanded that he be fired immediately She demanded to see the manager
16107,11321051,strasberg United States actor and film director born in Austria who was a leader in developing method acting in the United States 
16108,10088200,film director the person who directs the making of a film
16109,1876028,sway cause to move back and forth rock the cradle rock the baby the wind swayed the trees gently
16110,14403282,upset an unhappy and worried mental state there was too much anger and disturbance she didnt realize the upset she caused me
16111,2188848,wiretap tap a telephone or telegraph wire to get information The FBI was tapping the phone line of the suspected spy Is this hotel room bugged
16112,10691318,wiretapper someone who wiretaps a telephone or telegraph wire
16113,1438208,cypriniform fish a softfinned fish of the order Cypriniformes
16114,315605,apprize increase the value of The Germans want to appreciate the Deutsche Mark
16115,2510240,genus ailuropoda only the giant panda in some classifications considered a genus of the separate family Ailuropodidae
16116,2510455,panda bear large blackandwhite herbivorous mammal of bamboo forests of China and Tibet in some classifications considered a member of the bear family or of a separate family Ailuropodidae
16117,1885856,notoryctus type genus of the family Notoryctidae comprising solely the marsupial mole
16118,1886045,pouched mole small burrowing Australian marsupial that resembles a mole
16119,3377582,followup a piece of work that exploits or builds on earlier work his new software is a followup to the programs they started with
16120,13078133,moniliaceae family of imperfect fungi having white or brightly colored hyphae and spores that are produced directly on the mycelium and not aggregated in fruiting bodies
16121,2876088,epidermic of or relating to a cuticle or cuticula
16122,866273,micturition reflex relaxation of the urethral sphincter in response to increased pressure in the bladder
16123,11867311,polanisia graveolens strongscented herb common in southern United States covered with intermixed gland and hairs
16124,1478300,myxinidae slimeproducing marine animals hagfishes
16125,1320009,reap gather
16126,1015310,harvesting the gathering of a ripened crop
16127,2939919,rotatory of or relating to or characteristic or causing an axial or orbital turn
16128,1869563,sweep move with sweeping
16129,345149,sweep a movement in an arc a sweep of his arm   in a dishonest and fraudulent manner this money was fraudulently obtained
16130,2215966,fund invest money in government securities
16131,8992181,san marino the smallest republic in the world the oldest independent country in Europe achieved independence in  located in the Apennines and completely surrounded by Italy
16132,2850060,blasting cap a small tube filled with detonating substances used to detonate high explosives
16133,3182232,detonator a mechanical or electrical explosive device or a small amount of explosive can be used to initiate the reaction of a disrupting explosive
16134,1093587,make peace end hostilities The brothers who had been fighting over their inheritance finally made peace
16135,2611373,stand be in some specified state or condition I stand corrected
16136,44353,potential existing in possibility a potential problem possible uses of nuclear power
16137,14481929,possibleness capability of existing or happening or being true there is a possibility that his sense of smell has been impaired
16138,2254258,settle dispose of make a financial settlement
16139,1021629,fix up make arrangements for Can you arrange a meeting with the President
16140,1403805,order fucales coextensive with the family Fucaceae
16141,1404129,fucaceae small family of brown algae gulfweeds rockweeds
16142,7374756,mixture an event that combines things in a mixture a gradual mixture of cultures
16143,12384375,yellow granadilla West Indian passionflower cultivated for its yellow edible fruit
16144,7754279,yellow granadilla the edible yellow fruit of the Jamaica honeysuckle
16145,2057208,genus eudyptes rock hoppers
16146,2158196,overshadow cast a shadow upon The tall tree overshadowed the house
16147,244416,encapsulate put in a short or concise form reduce in volume capsulize the news
16148,12494358,wild sensitive plant tropical American plant having leaflets somewhat sensitive to the touch sometimes placed in genus Cassia
16149,1574671,genus euphagus a genus of Icteridae
16150,1574801,rusty grackle North American blackbird whose bluishblack plumage is rustyedged in the fall
16151,1938288,speed skate race on skates
16152,5629381,underworld religion the world of the dead No one goes to Hades with all his immense wealthTheognis
16153,8042856,revolutionary peoples liberation party an extreme Marxist terrorist organization in Turkey that is opposed to NATO and the United States attacks Turkish security and military officials
16154,3576215,instrument of torture an instrument of punishment designed and used to inflict torture on the condemned person
16155,3575958,instrument of punishment an instrument designed and used to punish a condemned person
16156,3976960,pole one of the two ends of a magnet where the magnetism seems to be concentrated
16157,8774374,nurnberg a city in southeastern Germany site of Allied trials of Nazi war criminals 
16158,10512372,recruit a recently enlisted soldier
16159,824767,trounce censure severely or angrily The mother scolded the child for entering a strangers car The deputy ragged the Prime Minister The customer dressed down the waiter for bringing cold soup
16160,9863339,boffin British slang a scientist or technician engaged in military research
16161,106592,gown dress in a gown
16162,4448826,tolbutamide sulfonylurea an oral antidiabetic drug trade name Orinase used in the treatment of adultonset diabetes mellitus
16163,7964809,combination in restraint of trade law any monopoly or contract or combination or conspiracy intended to restrain commerce which are illegal according to antitrust laws of the United States
16164,884317,promise promise to undertake or give I promise you my best effort
16165,5950733,promise grounds for feeling hopeful about the future there is little or no promise that he will recover
16166,398704,translation the act of changing in form or shape or appearance a photograph is a translation of a scene onto a twodimensional surface
16167,382635,transubstantiate change or alter in form
16168,10308732,repairer a skilled worker who mends or repairs things
16169,10605985,trained worker a worker who has acquired special skills
16170,5485098,pineal gland a small endocrine gland in the brain situated beneath the back part of the corpus callosum secretes melatonin
16171,114837,convert change in nature
16172,9382362,ozarks an area of low mountains in northwestern Arkansas and southeastern Missouri and northeastern Oklahoma
16173,4528256,verge a grass border along a road
16174,10342770,muzjik a Russian peasant especially prior to 
16175,10410668,provincial a country person
16176,2233096,suborder blattodea cockroaches in some classifications considered an order
16177,2235321,family cryptocercidae a family of Blattodea
16178,101779,snuffle snuff up mucus through the nose
16179,9074431,panama city a resort and fishing town on the Gulf of Mexico in northwest Florida
16180,294175,idle not in action or at work an idle laborer idle drifters the idle rich an idle mind
16181,2894605,seawall a protective structure of stone or concrete extends from shore into the water to prevent a beach from washing away
16182,552253,volatilize make volatile cause to pass off in a vapor
16183,1404813,genus fucus type genus of the family Fucaceae cartilaginous brown algae
16184,1405250,tang a common rockweed used in preparing kelp and as manure
16185,4123740,saddle a seat for the rider of a horse or camel
16186,2394477,eventoed ungulate placental mammal having hooves with an even number of functional toes on each foot
16187,8752021,dominican republic a republic in the West Indies located on the eastern twothirds of the island of Hispaniola
16188,733044,solve find the solution solve an equation solve for x
16189,153809,solving finding a solution to a problem
16190,11078404,jaffar umar thalib Indonesian terrorist and Islamic militant who commands the Laskar Jihad uses violence to achieve political ends 
16191,912274,dismantling the act of taking something apart as a piece of machinery Russia and the United States discussed the dismantling of their nuclear weapons
16192,6185748,nullification the statesrights doctrine that a state can refuse to recognize or to enforce a federal law passed by the United States Congress
16193,6185581,states rights a doctrine that federal powers should be curtailed and returned to the individual states
16194,6390805,end matter written matter following the main text of a book
16195,6365467,matter written works especially in books or magazines he always took some reading matter with him on the plane
16196,1687665,agamid lizard a lizard of the family Agamidae
16197,4080833,respirator a breathing device for administering longterm artificial respiration
16198,2895606,ventilator a device that facilitates breathing in cases of respiratory failure
16199,12866824,satureja savory
16200,1880113,thump move rhythmically Her heart was beating fast
16201,7086518,rhythm the basic rhythmic unit in a piece of music the piece has a fast rhythm the conductor set the beat
16202,7039949,allegretto a musical composition or musical passage to be performed at a somewhat quicker tempo than andante but not as fast as allegro
16203,4076533,reproduction copy that is not the original something that has been copied
16204,4914133,civility formal or perfunctory politeness
16205,12574143,trigonella Old World genus of frequently aromatic herbs
16206,2533075,sardina pilchards   of animals except birds and mammals having body temperature that varies with the environment
16207,1315581,poikilotherm an animal whose body temperature varies with the temperature of its surroundings any animal except birds and mammals
16208,10313872,microscopist a scientist who specializes in research with the use of microscopes
16209,2748618,st joseph the acetylated derivative of salicylic acid used as an analgesic antiinflammatory drug trade names Bayer
16210,15009843,salicylate a salt of salicylic acid included in several commonly used drugs
16211,9609561,capturer a person who captures and holds people or animals
16212,12330891,wild cinnamon West Indian tree source of bay rum
16213,8252211,social gathering a gathering for the purpose of promoting fellowship
16214,2819697,bed a foundation of earth or rock supporting a road or railroad track the track bed had washed away
16215,3387016,understructure lowest support of a structure it was built on a base of solid rock he stood at the foot of the tower
16216,2438897,giraffa type genus of the Giraffidae
16217,2439033,giraffe tallest living quadruped having a spotted coat and small horns and very long neck and legs of savannahs of tropical Africa
16218,856193,wank slang for masturbation
16219,2741149,range have a range be capable of projecting over a certain distance
16220,3844550,oil pump a pump that keeps a supply of oil on moving parts
16221,2727281,aphrodisiac a drug or other agent that stimulates sexual desire
16222,12164881,winter melon vine any of a variety of muskmelon vines having fruit with a smooth white rind and white or greenish flesh that does not have a musky smell
16223,7756096,winter melon the fruit of the winter melon vine a green melon with pale green to orange flesh that keeps well
16224,851733,needle goad or provoke
16225,2222718,order isoptera order of social insects that live in colonies
16226,2225231,kalotermitidae primitive termites of warm regions
16227,2564986,willing disposed or inclined toward a willing participant willing helpers
16228,893741,alibi exonerate by means of an alibi
16229,1812866,columba fasciata wild pigeon of western North America often mistaken for the now extinct passenger pigeon
16230,1811909,pigeon wild and domesticated birds having a heavy body and short legs
16231,1827658,genus alcedo type genus of the Alcedinidae
16232,8677801,vertex the highest point of something at the peak of the pyramid
16233,8569165,extremum the point located farthest from the middle of something
16234,4817923,splashiness lack of elegance as a consequence of being pompous and puffed up with vanity
16235,9173023,syrian desert a desert of northern Arabia occupying western Iraq
16236,13149506,white pepper climber having dark red berries peppercorns when fully ripe southern India and Sri Lanka naturalized in northern Burma and Assam
16237,12697360,genus chloroxylon deciduous trees of India and Sri Lanka
